CustomerID,Gender,Age,Country,City,BranchID,BranchName,LastPurchaseDate,TotalTransactions,TotalSpent,Currency,PaymentType,CreditLimit
2863423393,Female,-10,Germany,Lake Nathan,BR-001,Arpand Berlin (Germany),2024-01-08,0,958.237161907152,USDT,Instant,
6217179811,Female,38,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2023-07-12,3,724.2362999491852,EUR,Instant,
9827062754,Female,57,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-12-05,3,1026.4697341174005,GBP,Instant,
8782460170,Male,77,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-04-24,3,643.0235439202233,USDT,Instant,
1139469966,Other,39,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-09-07,4,1272.5704397552704,USDT,Instant,
4700248151,Female,57,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-03-25,2,1005.3521633581234,USDT,Instant,
6024100856,Other,20,France,Paris,BR-002,Arpand Paris (France),2024-06-23,4,980.2160871010242,GBP,Instant,
8455788878,Male,33,France,Paris,BR-002,Arpand Paris (France),2023-06-30,4,1796.0013684914206,USD,Instant,
7735009545,Female,71,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2025-01-15,6,593.0256890749681,USDT,Instant,
4623972542,Male,26,Brazil,North Ryanfurt,BR-006,Arpand Rio de Janeiro (Brazil),2024-07-16,2,286.312516462468,USD,Instant,
847867054,Female,37,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-11-09,1,1264.2725468944818,USD,Instant,
6590074918,Female,44,France,Paris,BR-002,Arpand Paris (France),2023-04-05,3,1236.8658303843285,USD,Instant,
7752672013,Male,45,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-06,2,698.43995588694,EUR,Credit,7348.016951301711
8556049054,Female,43,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-12-03,2,339.38313116815425,EUR,Instant,
6992842399,nan,47,France,Paris,BR-002,Arpand Paris (France),2023-09-23,6,1493.2570019021005,EUR,Instant,
6414676412,Female,150,Japan,New Austin,BR-005,Arpand Tokyo (Japan),2024-12-07,3,672.7771332243465,EUR,Instant,
4410758651,Female,58,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-11-01,0,1314.7382485572384,EUR,Instant,
5035326243,Male,18,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2023-08-25,1,-0.8680656770185351,EUR,Instant,
5950642994,Male,18,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-07-13,1,760.2597722848195,USD,Instant,
4566271122,Female,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-04-21,1,610.7328426423621,USD,Instant,
8088406337,Male,61,Canada,Toronto,BR-007,Arpand Toronto (Canada),2025-02-03,3,463.4505283466036,USD,Instant,
318525955,Other,50,Japan,Butlerfurt,BR-005,Arpand Tokyo (Japan),2023-12-20,5,1329.4101223447321,USD,Instant,
4840744406,Male,65,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-09-18,5,885.5599184210291,USDT,Instant,
8539061136,Male,43,France,Paris,BR-002,Arpand Paris (France),2023-05-27,1,79866.58943816343,USD,Instant,
3256186118,Male,33,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2024-06-03,2,746.4858686044881,USD,Instant,
8932500832,Male,77,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-06-05,6,603.4658046435529,USD,Credit,4751.828050279936
1265088058,Female,54,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-10-10,1,434.6717447271261,EUR,Instant,
8835330629,Female,25,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-12-15,6,1057.6698951969183,USDT,Credit,5234.241259675274
3975836027,Male,29,Singapore,Hudsonshire,BR-004,Arpand Singapore (Singapore),2023-05-19,4,1891.7500066481448,USDT,Instant,
3877660243,Male,66,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-05-11,3,1652.8882891437602,USDT,Instant,
2005113890,Female,77,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-04-27,4,1504.495738465824,EUR,Credit,3878.6773503673908
9362900534,Other,72,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-10-19,3,726.3907798670136,USDT,Instant,
859819924,Other,59,Canada,Harrisfurt,BR-007,Arpand Toronto (Canada),2024-01-24,1,1894.8953851542003,USDT,Instant,
7723598101,Male,78,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-05-07,4,1106.3212411634127,GBP,Instant,
7193058956,Female,49,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-03-04,5,823.0287587365141,USDT,Instant,
9887994938,Female,19,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-03-20,6,1729.4095679282345,USD,Instant,
6444259448,Female,63,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-07-14,4,884.2909693975038,USDT,Instant,
4099385772,Female,56,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-11-18,3,876.5710537445736,GBP,Instant,
4266974331,Female,77,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-10-21,4,219.78326609748444,EUR,Instant,
1216892420,Female,18,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-02-15,2,1463.5487394455681,EUR,Credit,5682.300261520844
8362299016,nan,53,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-09-24,4,567.4615386829412,USD,Credit,6266.100925514389
7560164808,Female,70,France,Paris,BR-002,Arpand Paris (France),2024-03-17,2,905.682668073912,USD,Instant,
8681639087,Male,46,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-12-28,3,900.4149049698037,USD,Credit,7175.723504361419
1721921853,Male,69,France,Paris,BR-002,Arpand Paris (France),2024-05-08,0,752.1697930406104,GBP,Instant,
846371965,Female,32,Invalid_Country,Paris,BR-002,Arpand Paris (France),2024-06-10,3,571.7902135193153,USDT,Instant,
2224794792,Male,79,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2025-01-21,5,1684.5571838373753,USD,Instant,
1303043384,Male,60,Singapore,South Jared,BR-004,Arpand Singapore (Singapore),2023-12-28,3,802.9209517369632,USD,Instant,
3261110125,Female,52,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-09-05,1,848.6127274372309,GBP,Credit,9588.149769864644
5234664681,Male,46,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-05-19,2,1330.2444911728487,USDT,Instant,
8213799515,Male,19,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2024-01-10,3,1332.1376021285628,USD,Instant,
7537636296,Other,21,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-11-18,3,1111.1939070673484,USDT,Instant,
1623326802,Other,51,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-02-16,2,2548.3477568860267,USDT,Credit,5822.169815682497
2999449878,Male,44,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-07-07,6,215.32182863740286,USD,Credit,9138.527529958053
77987061,Male,67,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-06-11,4,236.8526751481811,USD,Instant,
8194541956,Other,79,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-05-01,4,238.39441543117402,USDT,Instant,
9007212572,Male,33,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-03-24,3,1319.7814654272163,GBP,Instant,
40714082,Female,64,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2024-06-27,2,184808.8444278399,USD,Instant,
7552405317,Other,35,Invalid_Country,Berlin,BR-001,Arpand Berlin (Germany),2023-03-15,4,1153.4426594790827,GBP,Instant,
5947348153,Male,73,Japan,Jesuschester,BR-005,Arpand Tokyo (Japan),2024-02-18,5,1763.800190099897,USDT,Instant,
5781131261,Female,33,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-08-28,4,371.1043088275769,EUR,Instant,
6712078228,Female,52,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-06-18,6,1593.0911747359983,EUR,Instant,
2139455922,Other,36,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-07-08,2,1491.1437417986613,USD,Credit,1825.476537886924
4293595937,Female,-10,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-11-19,3,1675.7760254307316,USD,Instant,
9752673873,Female,28,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-01-22,1,911.3375131130206,EUR,Instant,
142668070,Other,68,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-12-11,3,824.0685495523226,USD,Credit,7029.962861763506
857411197,Female,51,France,Paris,BR-002,Arpand Paris (France),2024-10-29,5,907.1316182907507,USD,Instant,
8426684771,Other,27,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-10-21,4,443.61796083947286,USD,Instant,
6085803895,Female,70,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-10-12,3,1261.2320586950477,USD,Instant,
8651530992,Male,18,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-07-08,3,824.0589129297741,EUR,Credit,1564.9404084927237
4412258574,Male,33,France,Paris,BR-002,Arpand Paris (France),2024-09-12,3,912.1210150566994,GBP,Instant,
2481614188,Female,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-05-25,1,1389.85428799466,USDT,Instant,
6177103624,Female,63,South Africa,West Chadburgh,BR-003,Arpand Cape Town (South Africa),2024-01-19,3,1066.2074882768172,USDT,Instant,
3300061251,Female,66,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-11-08,3,728.1294448170376,USD,Instant,
8504431082,Male,78,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-10-16,7,579.1388660017055,USDT,Instant,
3192355457,Male,57,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-12-20,0,1488.3332476133096,GBP,Instant,
9515905448,Female,58,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-12-11,1,970.9017436100934,USD,Instant,
2480620679,Female,-10,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2024-08-30,4,1598.1616639428582,USD,Instant,
4139397040,Male,61,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-10-02,3,534.282354944937,EUR,Instant,
5878056999,Male,44,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2024-07-20,2,870.1354413044584,EUR,Instant,
7168971664,Female,56,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2023-06-01,1,843.3387039979343,EUR,Credit,7444.122768395592
7616570493,Female,49,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-01-01,4,728.8068681588527,USD,Instant,
5865351619,Male,48,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-04-23,5,1997.3669763541116,USD,Instant,
211905002,Male,55,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-12-04,6,66294.05104933569,USD,Credit,7253.431349103236
5466983117,Male,51,Canada,Toronto,BR-007,Arpand Toronto (Canada),2025-02-21,3,418.4077457861117,EUR,Credit,1995.495051745268
4375702546,Female,67,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-10-12,3,1362.367409683542,GBP,Instant,
8594949529,Male,66,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-09-25,4,93297.83940368054,USD,Instant,
4093428211,Male,64,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-08-27,0,-201.67277295265217,USDT,Instant,
8828515816,Male,78,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-06-27,3,62205.38812234754,USDT,Credit,9000.08466626468
7216081789,Female,66,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-12-06,4,548.0079150481595,USDT,Instant,
7620095069,Male,44,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-08-12,2,392.03137474539653,USD,Credit,3223.790963228904
4525157447,Other,49,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-23,1,660.8610043894469,EUR,Instant,
7532170875,Female,-10,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-07,3,331.7987883208683,EUR,Instant,
2643294181,Female,78,Germany,Berlin,BR-001,Arpand Berlin (Germany),2025-01-17,5,561.4330307762878,USD,Instant,
3755434275,Female,49,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-07-14,2,1534.7564196082403,USD,Instant,
3582053725,Male,39,Brazil,Port Veronicaton,BR-006,Arpand Rio de Janeiro (Brazil),2024-03-01,1,75.46800213766562,USD,Instant,
385841724,Male,61,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-07-31,1,1429.3317195387874,USDT,Instant,
5044428231,Female,21,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-12-07,1,127149.26011955527,USD,Instant,
8070560752,Male,34,France,Invalid_City,BR-002,Arpand Paris (France),2023-08-23,7,-264.00229451024506,GBP,Instant,
3859333485,Male,40,Germany,Franklintown,BR-001,Arpand Berlin (Germany),2024-09-21,4,582.9029530631086,GBP,Credit,6625.851027052478
4297496209,Other,41,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2024-03-01,3,643.0789813742535,USD,Instant,
3105871811,Female,25,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2025-01-07,1,1529.020117451471,USDT,Credit,7267.91982894061
4267332841,Female,66,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-10-17,5,551.6933655018997,USD,Instant,
5856523535,Female,40,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-09-23,3,941.4877011717197,USD,Instant,
1272097547,Male,73,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-29,2,1875.706099111765,GBP,Credit,6705.4452417561215
8887182079,Male,26,Canada,Toronto,BR-007,Arpand Toronto (Canada),2025-02-16,1,-167.75259831724725,USD,Instant,
4110674096,Male,32,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-11-05,1,620.2574294510184,EUR,Instant,
513584540,Female,78,France,Paris,BR-002,Arpand Paris (France),2023-05-15,2,974.8647818639511,GBP,Credit,3727.4207348672794
9300028027,Female,31,France,Paris,BR-002,Arpand Paris (France),2024-07-24,3,909.8821474917544,EUR,Instant,
616836938,Female,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-05-13,3,478.74373143420587,USD,Instant,
3113961308,Female,30,France,Paris,BR-002,Arpand Paris (France),2024-06-05,1,1505.480592930578,USDT,Instant,
1367638195,Female,18,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2024-09-23,3,603.2692651844211,GBP,Instant,
9444838539,Male,79,France,Paris,BR-002,Arpand Paris (France),2024-04-08,3,1161.4661074191717,USD,Credit,3718.709193461471
4910842147,Female,74,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-04-18,3,1034.7739183514227,USD,Instant,
3411201697,Female,41,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-04-30,3,1423.0225044447038,USD,Instant,
2821793775,Male,73,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-08-16,2,129.254171692952,USD,Credit,1558.7063562883247
3300428686,Male,76,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-07-04,2,1228.835805596793,GBP,Instant,
5120158285,Female,26,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-02-21,4,1582.5785619472608,GBP,Credit,8167.599898935814
272839517,Female,74,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-02-22,4,848.6984882855392,USD,Instant,
9526200759,Female,30,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-11-22,2,604.1069320171105,USD,Instant,
5013102185,Male,36,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-11-22,2,862.3119070295693,EUR,Credit,9482.063002606594
5244786686,Male,58,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-10-11,2,830.2662749369276,USDT,Credit,4098.824007863877
9673488049,Female,76,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-10-18,1,908.6744253822792,GBP,Instant,
8513769923,Female,33,France,Paris,BR-002,Arpand Paris (France),2024-08-12,4,1633.8515403513188,EUR,Credit,5794.833453791269
1350746890,Female,44,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-10-09,4,549.8897380754213,USD,Credit,7024.866979871213
6780495348,Female,73,Japan,Invalid_City,BR-005,Arpand Tokyo (Japan),2024-07-08,1,820.6866674786725,EUR,Instant,
4722360175,Female,64,France,Paris,BR-002,Arpand Paris (France),2023-08-25,2,781.2069039023363,EUR,Credit,8887.405870609045
6281852421,Female,36,Canada,Baileystad,BR-007,Arpand Toronto (Canada),2025-02-16,2,87395.12283055959,USDT,Instant,
8622197991,Male,26,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-06-20,1,1462.6452748427491,EUR,Instant,
5979856905,Female,77,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-11-02,1,1677.4464657609194,USD,Instant,
8595445726,Male,45,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-11-20,5,1423.5556037197011,GBP,Instant,
8495800530,Female,-10,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-11-05,4,888.802924460172,USD,Credit,9453.22950587598
3543784238,Female,71,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-11-04,5,1407.926755039258,EUR,Credit,7134.459311514783
2045779562,Male,29,Canada,Toronto,BR-007,Arpand Toronto (Canada),2025-01-01,1,1126.463602106563,USD,Instant,
941007724,Male,27,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-09-06,3,755.0165237637317,EUR,Instant,
1290589805,Female,150,France,Paris,BR-002,Arpand Paris (France),2024-05-16,4,632.7722545975853,USDT,Instant,
9872162808,Female,41,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2023-03-21,2,89756.96828643074,USDT,Instant,
7560491090,Male,32,Invalid_Country,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-07-29,7,2119.982596115724,USDT,Instant,
5081887422,Male,77,Germany,Maxwellburgh,BR-001,Arpand Berlin (Germany),2024-07-04,4,1426.845299155945,EUR,Instant,
1554687251,Male,79,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-03-02,2,839.2604417123307,USDT,Instant,
2736497908,Other,18,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-09-16,4,1267.1164237744742,EUR,Credit,2268.940585293797
9015293964,Male,73,France,Paris,BR-002,Arpand Paris (France),2024-04-12,5,1056.4242047174985,USD,Credit,8111.42173512503
5880157693,Female,64,Japan,Invalid_City,BR-005,Arpand Tokyo (Japan),2024-03-21,6,1515.0737308990213,GBP,Instant,
1035087525,Female,57,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-03-09,1,195.08607662023667,EUR,Credit,9006.649029165561
1827494674,Male,38,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-09-02,3,1363.2219665895987,USD,Credit,8352.477988030188
6128867834,Male,71,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-07-07,4,1275.9368525931236,GBP,Instant,
6885732932,Male,23,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-10-17,2,760.8909988898454,USDT,Instant,
4771501309,Female,150,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-02-03,2,643.1405173129767,GBP,Instant,
7615557142,nan,51,France,Paris,BR-002,Arpand Paris (France),2024-12-12,0,1125.5888461523818,EUR,Credit,4539.154885526747
6471570782,Female,43,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-12-27,9,-196.20604722641156,GBP,Instant,
4533969026,Male,19,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-09-23,7,-518.0890534797011,USD,Instant,
4566839289,Male,58,France,Paris,BR-002,Arpand Paris (France),2023-11-22,1,164.03811330220162,GBP,Instant,
7726125990,Female,57,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-04-18,1,931.3544660448167,USDT,Instant,
598481125,Other,73,Canada,Robertland,BR-007,Arpand Toronto (Canada),2024-12-31,8,909.9486993243211,USD,Instant,
6327936916,Male,75,France,Paris,BR-002,Arpand Paris (France),2023-04-01,3,1607.7534025115397,USD,Credit,2837.100561022879
3880014102,Female,29,Japan,Millerstad,BR-005,Arpand Tokyo (Japan),2024-08-05,5,473.1046013287273,USDT,Instant,
2248053279,Male,-10,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-08-31,3,1132.503636047312,USD,Instant,
5199235969,Female,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-04-06,1,1260.1940013106375,USD,Instant,
8610254872,Male,79,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-06-21,6,1827.3439666089757,EUR,Instant,
4529722342,Female,21,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-10-26,8,753.7440547173846,USD,Instant,
5574505515,Male,64,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-06-09,5,708.9045739512295,USDT,Credit,4605.656795564364
3997833606,Male,41,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-11-03,2,1281.1715668342051,GBP,Instant,
1802069425,Male,39,Invalid_Country,Paris,BR-002,Arpand Paris (France),2024-05-31,3,1155.3418160041674,GBP,Instant,
4455794783,Male,55,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-07-01,3,1687.5948114081132,USD,Instant,
9566472789,Male,50,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-03-14,3,2453.9079172040447,EUR,Credit,3665.7426719380787
5397478378,Male,20,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-01-27,5,1360.5327492145557,USDT,Credit,6815.173315304848
9532986786,Female,54,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-07-05,2,-50.43177002811058,USD,Instant,
1099822030,Female,31,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-08-18,2,-50.55142012646343,USDT,Instant,
4632705713,Female,28,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2024-05-25,4,1542.032123503554,USD,Instant,
5931961271,Male,25,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-07-09,0,1095.0143970385336,USDT,Instant,
8279716814,Male,53,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-07-09,5,1399.647310674372,USD,Instant,
7093870573,Male,55,France,Paris,BR-002,Arpand Paris (France),2023-11-07,4,938.7307727126268,EUR,Instant,
5849585302,Male,77,France,Paris,BR-002,Arpand Paris (France),2024-12-05,2,1745.0438774239892,USDT,Credit,9749.232619942939
9467286965,Male,37,France,Paris,BR-002,Arpand Paris (France),2024-07-08,5,664.3831800897165,EUR,Instant,
8914770988,Male,28,Invalid_Country,Tokyo,BR-005,Arpand Tokyo (Japan),2025-01-06,2,988.3860419850216,USD,Instant,
8506043818,Male,69,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-02-28,3,1079.7717865182233,USDT,Instant,
7761022611,Female,78,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-04-06,4,546.142862406256,EUR,Instant,
9612052628,Female,24,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2023-11-18,4,1864.2098331173438,USD,Instant,
3205676040,Male,79,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-12-26,2,939.7055900310444,USDT,Instant,
8076128479,Female,45,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-12-28,4,1139.606683462458,EUR,Instant,
8482685786,Female,33,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2023-05-23,3,873.4257499785275,EUR,Instant,
6322185161,Male,25,France,Paris,BR-002,Arpand Paris (France),2023-05-07,3,398.2165518855837,GBP,Instant,
3786414016,Female,63,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-07-03,4,353.51699379823594,USD,Instant,
4272255422,Male,20,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-09-02,1,491.37731535657923,USD,Instant,
1924419952,Female,76,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2023-11-01,3,1442.3529098614272,USDT,Credit,8302.543411099698
4981718416,Male,32,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-04-15,4,912.0454322242251,USD,Credit,1151.8046356137281
9815301683,Male,28,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-16,5,887.7224792046735,GBP,Instant,
1829007886,Male,30,Canada,Matthewside,BR-007,Arpand Toronto (Canada),2023-06-29,3,470.77475528948105,EUR,Instant,
3374127631,Female,34,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2024-12-24,3,852.9090540687217,EUR,Instant,
3328323029,Male,52,Singapore,Jonesshire,BR-004,Arpand Singapore (Singapore),2024-06-15,0,1275.7208542282751,USDT,Instant,
8989240842,Female,71,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-08-02,1,97742.59124197136,GBP,Credit,3160.560492886746
1282880100,Female,19,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-01-25,1,937.9428699429358,USD,Instant,
8718746498,Female,31,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-09-12,2,199.279973761066,GBP,Credit,1329.0920011819758
9756335779,Female,22,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-09-23,3,667.4028157677267,EUR,Instant,
1748086506,Female,71,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-02-25,2,807.3765949535064,EUR,Instant,
3832076055,Female,66,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-12-27,4,235.45271654383293,USDT,Instant,
8352511734,Male,150,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-02-25,2,1347.1055214726127,USD,Credit,9663.12628639869
798230418,Female,75,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-05-23,1,275.73452898314986,USDT,Instant,
6631111195,Female,40,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-03-05,0,729.3527554307857,USD,Instant,
1953957671,Male,67,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-12-12,4,885.9476577742416,EUR,Instant,
1925428065,Female,77,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-09-17,1,87746.74564783696,USD,Credit,5366.682425879643
7054652625,Male,20,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-12-09,2,448.95402220372046,USDT,Instant,
1590342702,Male,52,Japan,Davidtown,BR-005,Arpand Tokyo (Japan),2023-08-31,4,639.9185481600904,USD,Instant,
3740009943,Male,28,France,Paris,BR-002,Arpand Paris (France),2023-04-18,1,1035.3485108324196,USD,Instant,
3632902144,Male,-10,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-04-15,2,1134.419861779224,USD,Instant,
2900361853,Male,70,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-05-12,5,869.6884344308818,USD,Instant,
8312543432,Female,65,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2025-02-15,0,1684.3117113492553,USD,Instant,
8643912297,Male,78,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-03-05,4,652.748419307595,USDT,Instant,
4439868606,nan,25,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-06-30,2,835.9453558198795,EUR,Instant,
