ID,Date,Monetary,Gender
286216,20140729,30000,"M"
286216,20140717,10000,"M"
286216,20140730,20000,"M"
286216,20140804,20000,"M"
286216,20140730,20000,"M"
286216,20140810,50000,"M"
286236,20140707,20000,"M"
286236,20140710,10000,"M"
286236,20140710,20000,"M"
286236,20140711,20000,"M"
286236,20140822,40000,"M"
286236,20140822,80000,"M"
286236,20140628,20000,"M"
286253,20140825,470000,"M"
286257,20140729,20000,"M"
286257,20140729,20000,"M"
286257,20140812,50000,"M"
286257,20140812,20000,"M"
286257,20140822,50000,"M"
286257,20140822,13000,"M"
286264,20140702,212000,"M"
286270,20140726,10000,"M"
286270,20140826,10000,"M"
286410,20140819,231000,"M"
286424,20140710,10000,"M"
286424,20140628,20000,"M"
286424,20140703,20000,"M"
286424,20140730,20000,"M"
286424,20140726,20000,"M"
286424,20140702,20000,"M"
286452,20140825,270000,"M"
286778,20140826,718000,"M"
286778,20140819,50000,"M"
286803,20140827,1353000,"M"
286813,20140812,20000,"M"
286865,20140719,20000,"M"
286865,20140726,10000,"M"
286865,20140719,50000,"M"
286924,20140826,503000,"M"
286924,20140826,248000,"M"
286924,20140826,92000,"M"
286970,20140810,641000,"M"
286970,20140810,1018000,"M"
286970,20140810,202000,"M"
286970,20140810,13000,"M"
286970,20140810,2437000,"M"
286970,20140810,349000,"M"
286970,20140810,120000,"M"
287009,20140826,86000,"M"
287025,20140812,338000,"M"
287126,20140819,1030000,"M"
287249,20140730,65000,"M"
287249,20140702,87000,"M"
287249,20140730,75000,"M"
287350,20140729,50000,"M"
287509,20140826,500000,"M"
287509,20140810,1400000,"M"
287680,20140814,20000,"M"
287680,20140814,20000,"M"
287680,20140814,20000,"M"
287680,20140814,10000,"M"
287680,20140826,10000,"M"
287680,20140825,10000,"M"
287680,20140826,10000,"M"
287713,20140801,50000,"M"
287751,20140812,10000,"M"
287751,20140827,50000,"M"
287751,20140825,10000,"M"
287916,20140710,10000,"M"
287916,20140707,10000,"M"
287916,20140717,20000,"M"
287916,20140710,10000,"M"
287916,20140710,10000,"M"
288060,20140826,20000,"M"
288060,20140822,20000,"M"
288060,20140814,25000,"M"
288060,20140628,25000,"M"
288102,20140814,20000,"M"
288102,20140814,10000,"M"
288102,20140814,10000,"M"
288102,20140827,10000,"M"
288194,20140710,112000,"M"
288194,20140710,176000,"M"
288207,20140701,20000,"M"
288207,20140804,20000,"M"
288207,20140804,20000,"M"
288207,20140825,20000,"M"
288207,20140825,20000,"M"
288307,20140810,449000,"M"
288345,20140703,10000,"M"
288345,20140717,10000,"M"
288345,20140730,10000,"M"
288345,20140726,10000,"M"
288345,20140801,10000,"M"
288345,20140814,10000,"M"
288345,20140814,10000,"M"
288345,20140812,10000,"M"
288345,20140822,10000,"M"
288345,20140826,10000,"M"
288345,20140827,10000,"M"
288345,20140826,10000,"M"
288345,20140702,886000,"M"
288345,20140701,10000,"M"
288426,20140701,61000,"M"
288426,20140726,20000,"M"
288426,20140710,20000,"M"
288426,20140801,20000,"M"
288426,20140801,20000,"M"
288426,20140827,10000,"M"
288426,20140825,20000,"M"
288426,20140827,20000,"M"
288426,20140707,20000,"M"
288426,20140825,10000,"M"
288426,20140707,10000,"M"
288426,20140827,10000,"M"
288474,20140822,1479000,"M"
288478,20140711,104000,"M"
288478,20140711,943000,"M"
288478,20140801,291000,"M"
288610,20140819,101000,"M"
288626,20140628,30000,"M"
288626,20140701,50000,"M"
288626,20140628,20000,"M"
288626,20140628,30000,"M"
288626,20140717,50000,"M"
288626,20140719,20000,"M"
288626,20140710,35000,"M"
288626,20140730,50000,"M"
288626,20140711,30000,"M"
288626,20140711,50000,"M"
288626,20140717,25000,"M"
288626,20140711,20000,"M"
288626,20140711,50000,"M"
288626,20140730,30000,"M"
288626,20140812,50000,"M"
288626,20140804,50000,"M"
288626,20140801,50000,"M"
288626,20140801,50000,"M"
288626,20140804,50000,"M"
288626,20140804,40000,"M"
288626,20140801,20000,"M"
288626,20140810,50000,"M"
288626,20140701,50000,"M"
288626,20140703,25000,"M"
288659,20140827,292000,"M"
288659,20140819,20000,"M"
288659,20140826,214000,"M"
288659,20140826,721000,"M"
288672,20140814,1011000,"M"
288746,20140701,1132000,"M"
288746,20140810,1191000,"M"
288798,20140810,1237000,"M"
288798,20140819,186000,"M"
288818,20140810,10000,"M"
288918,20140703,282000,"M"
288930,20140822,20000,"M"
288930,20140822,20000,"M"
288962,20140701,30000,"M"
288962,20140701,20000,"M"
288962,20140707,20000,"M"
288962,20140707,20000,"M"
288962,20140701,20000,"M"
288962,20140702,10000,"M"
288962,20140707,20000,"M"
288962,20140726,20000,"M"
288962,20140726,25000,"M"
288962,20140729,20000,"M"
288962,20140726,29000,"M"
288962,20140717,30000,"M"
288962,20140702,29000,"M"
288962,20140801,20000,"M"
288962,20140730,20000,"M"
288962,20140819,30000,"M"
288962,20140730,20000,"M"
288962,20140801,20000,"M"
288962,20140814,20000,"M"
288962,20140812,10000,"M"
288962,20140826,20000,"M"
288962,20140826,25000,"M"
288962,20140822,30000,"M"
288962,20140826,30000,"M"
288962,20140825,30000,"M"
288962,20140826,25000,"M"
288962,20140827,20000,"M"
288962,20140628,25000,"M"
288962,20140812,10000,"M"
289005,20140827,50000,"M"
289005,20140719,50000,"M"
289005,20140730,10000,"M"
289081,20140702,10000,"M"
289081,20140726,10000,"M"
289081,20140717,20000,"M"
289081,20140822,10000,"M"
289081,20140822,10000,"M"
289081,20140702,20000,"M"
289081,20140707,10000,"M"
289105,20140729,291000,"M"
289117,20140814,10000,"M"
289117,20140819,10000,"M"
289117,20140814,10000,"M"
289117,20140814,10000,"M"
289117,20140826,10000,"M"
289117,20140825,10000,"M"
289117,20140819,20000,"M"
289117,20140826,10000,"M"
289117,20140822,20000,"M"
289139,20140719,10000,"M"
289165,20140819,20000,"M"
289165,20140825,20000,"M"
289165,20140825,10000,"M"
289174,20140707,10000,"M"
289174,20140730,50000,"M"
289174,20140810,20000,"M"
289174,20140812,20000,"M"
289174,20140814,20000,"M"
289174,20140825,20000,"M"
289174,20140826,20000,"M"
289178,20140628,10000,"M"
289178,20140719,10000,"M"
289178,20140717,10000,"M"
289178,20140711,10000,"M"
289178,20140711,10000,"M"
289178,20140814,10000,"M"
289178,20140730,20000,"M"
289178,20140810,10000,"M"
289178,20140804,10000,"M"
289178,20140825,10000,"M"
289178,20140819,10000,"M"
289178,20140827,10000,"M"
289178,20140822,10000,"M"
289178,20140822,20000,"M"
289178,20140701,20000,"M"
289178,20140702,10000,"M"
289190,20140814,939000,"M"
289238,20140814,1183000,"M"
289305,20140822,50000,"M"
289305,20140822,100000,"M"
289316,20140707,20000,"M"
289316,20140703,20000,"M"
289316,20140810,20000,"M"
289316,20140825,20000,"M"
289385,20140707,507000,"M"
289416,20140814,20000,"M"
289416,20140801,20000,"M"
289416,20140810,20000,"M"
289416,20140730,20000,"M"
289416,20140827,20000,"M"
289416,20140825,20000,"M"
289416,20140729,20000,"M"
289589,20140702,20000,"M"
289589,20140814,20000,"M"
289589,20140826,20000,"M"
289589,20140826,20000,"M"
289589,20140819,20000,"M"
289589,20140819,20000,"M"
289589,20140717,50000,"M"
289712,20140810,211000,"M"
289754,20140730,49000,"M"
289754,20140719,216000,"M"
289815,20140707,50000,"M"
289885,20140726,1364000,"M"
289905,20140702,229000,"M"
289905,20140702,329000,"M"
289960,20140717,10000,"M"
289960,20140730,20000,"M"
289960,20140812,10000,"M"
289960,20140814,10000,"M"
289965,20140702,20000,"M"
289965,20140701,10000,"M"
289965,20140703,20000,"M"
289965,20140703,20000,"M"
289965,20140729,10000,"M"
289965,20140729,20000,"M"
289965,20140812,20000,"M"
289965,20140819,20000,"M"
289965,20140814,20000,"M"
289965,20140814,20000,"M"
289965,20140825,20000,"M"
289965,20140826,20000,"M"
289965,20140819,10000,"M"
289965,20140827,20000,"M"
289965,20140810,20000,"M"
289965,20140804,10000,"M"
290013,20140814,200000,"M"
290025,20140822,50000,"M"
290032,20140814,20000,"M"
290032,20140819,20000,"M"
290036,20140628,10000,"M"
290036,20140628,10000,"M"
290036,20140812,10000,"M"
290036,20140822,10000,"M"
290036,20140822,10000,"M"
290077,20140822,20000,"M"
290118,20140822,50000,"M"
290176,20140628,10000,"M"
290176,20140628,10000,"M"
290187,20140701,161000,"M"
290189,20140702,50000,"M"
290189,20140726,50000,"M"
290189,20140710,20000,"M"
290189,20140819,50000,"M"
290189,20140826,50000,"M"
290209,20140710,100000,"M"
290209,20140729,50000,"M"
290209,20140812,100000,"M"
290209,20140819,20000,"M"
290209,20140826,50000,"M"
290209,20140826,50000,"M"
290274,20140814,20000,"M"
290274,20140827,10000,"M"
290274,20140826,20000,"M"
290274,20140726,20000,"M"
290280,20140814,49000,"M"
290296,20140726,20000,"M"
290329,20140701,50000,"M"
290329,20140701,10000,"M"
290336,20140710,3260000,"M"
290338,20140717,20000,"M"
290338,20140726,20000,"M"
290338,20140717,50000,"M"
290338,20140801,20000,"M"
290370,20140628,20000,"M"
290370,20140628,20000,"M"
290370,20140703,10000,"M"
290370,20140702,50000,"M"
290370,20140801,50000,"M"
290370,20140628,20000,"M"
290370,20140703,20000,"M"
290401,20140812,83000,"M"
290401,20140812,82000,"M"
290412,20140814,321000,"M"
290561,20140814,20000,"M"
290581,20140628,118000,"M"
290581,20140826,107000,"M"
290581,20140826,152000,"M"
290581,20140826,93000,"M"
290591,20140729,50000,"M"
290591,20140825,50000,"M"
290648,20140703,10000,"M"
290648,20140701,10000,"M"
290648,20140702,10000,"M"
290648,20140701,10000,"M"
290701,20140812,20000,"M"
290701,20140804,20000,"M"
290701,20140822,50000,"M"
290701,20140819,50000,"M"
290701,20140827,50000,"M"
290710,20140702,10000,"M"
290710,20140702,20000,"M"
290710,20140628,10000,"M"
290710,20140703,10000,"M"
290710,20140701,10000,"M"
290710,20140628,10000,"M"
290710,20140702,50000,"M"
290710,20140702,10000,"M"
290710,20140701,10000,"M"
290710,20140701,10000,"M"
290710,20140719,10000,"M"
290710,20140801,30000,"M"
290710,20140801,10000,"M"
290710,20140801,10000,"M"
290710,20140804,10000,"M"
290710,20140801,10000,"M"
290710,20140810,10000,"M"
290710,20140810,10000,"M"
290710,20140703,10000,"M"
290710,20140628,10000,"M"
290744,20140812,20000,"M"
290744,20140814,20000,"M"
290884,20140701,10000,"M"
290884,20140729,10000,"M"
290919,20140827,195000,"M"
290939,20140822,55000,"M"
291043,20140628,37000,"M"
291171,20140819,20000,"M"
291187,20140819,50000,"M"
291257,20140702,10000,"M"
291257,20140702,50000,"M"
291344,20140717,129000,"M"
291406,20140819,1129000,"M"
291479,20140628,10000,"M"
291479,20140701,10000,"M"
291501,20140827,319000,"M"
291508,20140825,521000,"M"
291508,20140826,507000,"M"
291516,20140628,371000,"M"
291547,20140719,10000,"M"
291609,20140804,10000,"M"
291609,20140801,10000,"M"
291609,20140810,20000,"M"
291626,20140730,50000,"M"
291626,20140826,50000,"M"
291626,20140819,50000,"M"
291626,20140819,20000,"M"
291626,20140826,50000,"M"
291626,20140730,50000,"M"
291626,20140810,50000,"M"
291654,20140702,107000,"M"
291654,20140810,4760000,"M"
291730,20140812,156000,"M"
291795,20140729,20000,"M"
291883,20140819,49000,"M"
291946,20140810,50000,"M"
291946,20140827,50000,"M"
291947,20140810,10000,"M"
291947,20140819,10000,"M"
291993,20140702,100000,"M"
291993,20140719,10000,"M"
292078,20140825,328000,"M"
292078,20140825,253000,"M"
292093,20140719,20000,"M"
292093,20140717,20000,"M"
292093,20140711,20000,"M"
292093,20140826,50000,"M"
292114,20140810,10000,"M"
292114,20140810,20000,"M"
292140,20140730,12000,"M"
292234,20140827,262000,"M"
292255,20140814,70000,"M"
292296,20140702,10000,"M"
292296,20140628,20000,"M"
292296,20140711,20000,"M"
292296,20140710,20000,"M"
292296,20140726,20000,"M"
292296,20140730,20000,"M"
292296,20140801,20000,"M"
292296,20140717,10000,"M"
292450,20140628,10000,"M"
292450,20140801,10000,"M"
292495,20140707,20000,"M"
292687,20140701,146000,"M"
292719,20140701,50000,"M"
292719,20140812,50000,"M"
292741,20140628,20000,"M"
292741,20140628,20000,"M"
292741,20140703,20000,"M"
292741,20140703,20000,"M"
292741,20140729,20000,"M"
292741,20140726,20000,"M"
292741,20140711,20000,"M"
292741,20140827,20000,"M"
292741,20140822,100000,"M"
292741,20140825,20000,"M"
292741,20140822,20000,"M"
292741,20140819,20000,"M"
292741,20140729,20000,"M"
292992,20140801,20000,"M"
292992,20140825,20000,"M"
293108,20140701,10000,"M"
293115,20140702,20000,"M"
293121,20140827,20000,"M"
293121,20140826,20000,"M"
293121,20140822,20000,"M"
293159,20140812,50000,"M"
293159,20140827,100000,"M"
293217,20140822,20000,"M"
293217,20140822,20000,"M"
293223,20140827,2180000,"M"
293223,20140810,4960000,"M"
293250,20140804,5100000,"M"
293250,20140804,9000000,"M"
293256,20140730,569000,"M"
293307,20140822,107000,"M"
293316,20140628,10000,"M"
293316,20140703,10000,"M"
293376,20140717,20000,"M"
293376,20140814,20000,"M"
293376,20140801,20000,"M"
293376,20140826,20000,"M"
293434,20140701,10000,"M"
293445,20140819,116000,"M"
293445,20140819,21000,"M"
293487,20140826,45000,"M"
293557,20140812,50000,"M"
293557,20140819,20000,"M"
293575,20140827,339000,"M"
293661,20140827,76000,"M"
293695,20140728,11000,"M"
293737,20140730,50000,"M"
293879,20140719,10000,"M"
293879,20140812,10000,"M"
293879,20140810,10000,"M"
293910,20140825,516000,"M"
293941,20140819,20000,"M"
294009,20140801,20000,"M"
294009,20140801,20000,"M"
294096,20140628,251000,"M"
294120,20140710,50000,"M"
294120,20140710,50000,"M"
294120,20140717,100000,"M"
294383,20140801,59000,"M"
294538,20140703,93000,"M"
294706,20140703,10000,"M"
294706,20140703,10000,"M"
294757,20140701,424000,"M"
294842,20140703,10000,"M"
294842,20140703,10000,"M"
294842,20140703,10000,"M"
294842,20140701,10000,"M"
294842,20140801,10000,"M"
295060,20140726,268000,"M"
295094,20140826,40000,"M"
295145,20140804,10000,"M"
295145,20140804,10000,"M"
295177,20140703,20000,"M"
295177,20140812,10000,"M"
295177,20140822,20000,"M"
295357,20140827,76000,"M"
295357,20140827,188000,"M"
295619,20140826,85000,"M"
295628,20140701,10000,"M"
295628,20140701,10000,"M"
295628,20140703,10000,"M"
295628,20140703,10000,"M"
295659,20140826,20000,"M"
295686,20140814,94000,"M"
295696,20140702,10000,"M"
295696,20140702,10000,"M"
295696,20140801,10000,"M"
295807,20140702,20000,"M"
295807,20140702,20000,"M"
295822,20140812,58000,"M"
295833,20140810,63000,"M"
295857,20140814,10000,"M"
295857,20140814,10000,"M"
295857,20140814,10000,"M"
295905,20140814,69000,"M"
296004,20140814,100000,"M"
296004,20140819,10000,"M"
296073,20140702,71000,"M"
296292,20140814,1040000,"M"
296377,20140628,3100000,"M"
296380,20140719,20000,"M"
296408,20140819,10000,"M"
296408,20140822,20000,"M"
296408,20140822,20000,"M"
296408,20140826,20000,"M"
296419,20140702,10000,"M"
296419,20140628,10000,"M"
296419,20140701,10000,"M"
296419,20140702,20000,"M"
296419,20140628,10000,"M"
296419,20140810,10000,"M"
296419,20140804,10000,"M"
296508,20140703,10000,"M"
296592,20140819,20000,"M"
296615,20140717,10000,"M"
296615,20140717,20000,"M"
296627,20140710,50000,"M"
296627,20140710,50000,"M"
296632,20140819,50000,"M"
296673,20140729,100000,"M"
296855,20140827,606000,"M"
296907,20140812,20000,"M"
296924,20140628,10000,"M"
296924,20140701,10000,"M"
296924,20140628,10000,"M"
297125,20140814,50000,"M"
297125,20140814,20000,"M"
297178,20140822,50000,"M"
297191,20140703,4420000,"M"
297191,20140804,4420000,"M"
297271,20140801,20000,"M"
297566,20140814,120000,"M"
297601,20140701,30000,"M"
297601,20140703,30000,"M"
297601,20140703,20000,"M"
297601,20140628,30000,"M"
297601,20140701,30000,"M"
297601,20140628,30000,"M"
297601,20140701,20000,"M"
297601,20140810,30000,"M"
297601,20140819,20000,"M"
297601,20140801,30000,"M"
297601,20140810,20000,"M"
297601,20140702,30000,"M"
297710,20140819,20000,"M"
297788,20140822,10000,"M"
297854,20140717,113000,"M"
297855,20140814,6000000,"M"
297855,20140814,6500000,"M"
297855,20140822,3100000,"M"
297879,20140812,21000,"M"
297985,20140717,10000,"M"
297985,20140726,10000,"M"
297985,20140717,10000,"M"
297985,20140710,10000,"M"
297985,20140819,10000,"M"
297985,20140801,10000,"M"
297985,20140814,10000,"M"
297985,20140819,10000,"M"
297985,20140707,10000,"M"
297985,20140719,10000,"M"
298137,20140801,20000,"M"
298295,20140628,20000,"M"
298295,20140628,20000,"M"
298295,20140628,20000,"M"
298305,20140810,20000,"M"
298371,20140703,10000,"M"
298371,20140702,10000,"M"
298407,20140825,2640000,"M"
298448,20140628,20000,"M"
298448,20140628,20000,"M"
298696,20140819,50000,"M"
298696,20140825,20000,"M"
298747,20140801,10000,"M"
298747,20140810,10000,"M"
298747,20140810,10000,"M"
298747,20140810,20000,"M"
298747,20140801,10000,"M"
298749,20140819,50000,"M"
298812,20140825,63000,"M"
298968,20140729,20000,"M"
298968,20140729,50000,"M"
298994,20140827,180000,"M"
299000,20140819,531000,"M"
299012,20140701,62000,"M"
299020,20140707,10000,"M"
299020,20140707,20000,"M"
299020,20140819,50000,"M"
299141,20140729,100000,"M"
299153,20140710,20000,"M"
299153,20140810,10000,"M"
299184,20140702,787000,"M"
299184,20140702,167000,"M"
299236,20140825,576000,"M"
299283,20140701,100000,"M"
299311,20140822,63000,"M"
299447,20140801,20000,"M"
299447,20140730,10000,"M"
299493,20140827,282000,"M"
299498,20140825,930000,"M"
299498,20140825,1114000,"M"
299578,20140819,14700000,"M"
299606,20140825,184000,"M"
299662,20140701,10000,"M"
299662,20140710,50000,"M"
299662,20140819,100000,"M"
299751,20140701,20000,"M"
299751,20140717,20000,"M"
299751,20140717,20000,"M"
299751,20140717,20000,"M"
299751,20140711,20000,"M"
299875,20140810,50000,"M"
299875,20140810,50000,"M"
299875,20140812,20000,"M"
299957,20140801,10000,"M"
300016,20140812,100000,"M"
300042,20140812,112000,"M"
300165,20140822,50000,"M"
300205,20140729,20000,"M"
300205,20140814,10000,"M"
300249,20140729,100000,"M"
300249,20140717,50000,"M"
300287,20140702,10000,"M"
300309,20140814,150000,"M"
300336,20140707,10000,"M"
300336,20140707,20000,"M"
300336,20140701,10000,"M"
300336,20140707,10000,"M"
300336,20140726,10000,"M"
300336,20140819,10000,"M"
300336,20140814,10000,"M"
300336,20140822,10000,"M"
300336,20140826,10000,"M"
300531,20140810,100000,"M"
300531,20140819,36000,"M"
300780,20140812,20000,"M"
300780,20140814,20000,"M"
300780,20140819,20000,"M"
300985,20140628,100000,"M"
300985,20140707,11000,"M"
300985,20140707,33000,"M"
300985,20140719,55000,"M"
300985,20140711,15000,"M"
300985,20140726,12000,"M"
300985,20140711,70000,"M"
300985,20140726,11000,"M"
300985,20140729,11000,"M"
300985,20140801,55000,"M"
300985,20140730,66000,"M"
300985,20140710,15000,"M"
301005,20140628,50000,"M"
301005,20140628,20000,"M"
301005,20140703,20000,"M"
301005,20140707,10000,"M"
301005,20140628,20000,"M"
301005,20140628,20000,"M"
301005,20140717,10000,"M"
301005,20140719,20000,"M"
301005,20140717,50000,"M"
301005,20140810,20000,"M"
301005,20140810,10000,"M"
301005,20140701,50000,"M"
301005,20140825,50000,"M"
301005,20140827,50000,"M"
301005,20140826,20000,"M"
301005,20140810,20000,"M"
301005,20140701,50000,"M"
301007,20140819,20000,"M"
301007,20140826,20000,"M"
301007,20140717,20000,"M"
301007,20140801,10000,"M"
301127,20140719,20000,"M"
301127,20140822,20000,"M"
301127,20140719,200000,"M"
301215,20140702,140000,"M"
301232,20140819,20000,"M"
301239,20140628,20000,"M"
301239,20140701,10000,"M"
301239,20140701,10000,"M"
301239,20140628,20000,"M"
301239,20140628,10000,"M"
301239,20140628,10000,"M"
301239,20140628,50000,"M"
301239,20140701,10000,"M"
301239,20140628,20000,"M"
301239,20140701,10000,"M"
301239,20140703,20000,"M"
301239,20140719,10000,"M"
301239,20140719,10000,"M"
301239,20140726,10000,"M"
301239,20140726,10000,"M"
301239,20140717,10000,"M"
301239,20140719,10000,"M"
301239,20140730,20000,"M"
301239,20140801,20000,"M"
301239,20140822,10000,"M"
301239,20140826,10000,"M"
301239,20140726,10000,"M"
301239,20140628,50000,"M"
301248,20140810,10000,"M"
301248,20140810,20000,"M"
301248,20140801,20000,"M"
301248,20140812,20000,"M"
301248,20140804,10000,"M"
301248,20140810,20000,"M"
301248,20140822,50000,"M"
301248,20140825,20000,"M"
301248,20140822,10000,"M"
301248,20140826,20000,"M"
301248,20140822,10000,"M"
301248,20140826,20000,"M"
301248,20140719,10000,"M"
301248,20140730,50000,"M"
301284,20140628,20000,"M"
301284,20140628,50000,"M"
301284,20140701,20000,"M"
301284,20140729,10000,"M"
301284,20140729,10000,"M"
301284,20140710,10000,"M"
301284,20140729,20000,"M"
301284,20140719,10000,"M"
301284,20140822,10000,"M"
301284,20140826,10000,"M"
301290,20140701,10000,"M"
301290,20140628,10000,"M"
301290,20140628,10000,"M"
301290,20140702,10000,"M"
301290,20140628,10000,"M"
301290,20140825,10000,"M"
301290,20140827,10000,"M"
301290,20140825,10000,"M"
301345,20140711,20000,"M"
301345,20140801,20000,"M"
301345,20140812,20000,"M"
301345,20140801,20000,"M"
301345,20140822,20000,"M"
301345,20140826,20000,"M"
301345,20140628,20000,"M"
301345,20140707,20000,"M"
301350,20140827,10000,"M"
301350,20140825,10000,"M"
301372,20140719,13000,"M"
301392,20140628,118000,"M"
301443,20140711,474000,"M"
301664,20140707,20000,"M"
301664,20140702,20000,"M"
301664,20140726,20000,"M"
301664,20140729,20000,"M"
301664,20140819,20000,"M"
301664,20140801,20000,"M"
301664,20140810,20000,"M"
301664,20140827,20000,"M"
301664,20140717,20000,"M"
301691,20140707,50000,"M"
301691,20140703,50000,"M"
301691,20140729,50000,"M"
301691,20140729,50000,"M"
301691,20140729,20000,"M"
301691,20140810,20000,"M"
301691,20140729,50000,"M"
301795,20140812,20000,"M"
301860,20140717,10000,"M"
301860,20140729,10000,"M"
301860,20140710,10000,"M"
301860,20140711,10000,"M"
301875,20140701,50000,"M"
301875,20140701,20000,"M"
301875,20140703,200000,"M"
301875,20140710,20000,"M"
301875,20140710,50000,"M"
301875,20140717,20000,"M"
301875,20140729,20000,"M"
301875,20140730,20000,"M"
301875,20140801,10000,"M"
301875,20140812,20000,"M"
301875,20140822,20000,"M"
301875,20140703,50000,"M"
301875,20140701,20000,"M"
301975,20140702,10000,"M"
301975,20140814,50000,"M"
301975,20140822,20000,"M"
302098,20140814,10000,"M"
302270,20140825,7000,"M"
302272,20140703,10000,"M"
302272,20140703,10000,"M"
302272,20140703,20000,"M"
302272,20140703,20000,"M"
302272,20140702,20000,"M"
302272,20140710,20000,"M"
302272,20140711,50000,"M"
302272,20140822,20000,"M"
302292,20140701,10000,"M"
302292,20140702,20000,"M"
302292,20140707,10000,"M"
302292,20140729,10000,"M"
302292,20140826,10000,"M"
302292,20140827,10000,"M"
302292,20140826,10000,"M"
302292,20140701,10000,"M"
302294,20140729,20000,"M"
302294,20140719,20000,"M"
302294,20140726,20000,"M"
302294,20140822,20000,"M"
302294,20140701,20000,"M"
302294,20140703,20000,"M"
302391,20140711,50000,"M"
302391,20140719,50000,"M"
302474,20140719,100000,"M"
302474,20140814,50000,"M"
302624,20140825,395000,"M"
302701,20140707,25000,"M"
302701,20140703,10000,"M"
302701,20140707,10000,"M"
302701,20140730,20000,"M"
302701,20140730,10000,"M"
302701,20140804,10000,"M"
302701,20140826,29000,"M"
302701,20140826,20000,"M"
302701,20140826,20000,"M"
302701,20140826,10000,"M"
302701,20140826,29000,"M"
302701,20140702,10000,"M"
302733,20140703,20000,"M"
302733,20140729,20000,"M"
302733,20140628,20000,"M"
302817,20140810,10000,"M"
302817,20140730,10000,"M"
302817,20140814,20000,"M"
302817,20140726,10000,"M"
302817,20140729,10000,"M"
302869,20140819,50000,"M"
302869,20140812,20000,"M"
302921,20140729,20000,"M"
303016,20140707,10000,"M"
303016,20140703,10000,"M"
303016,20140701,20000,"M"
303016,20140628,10000,"M"
303016,20140702,10000,"M"
303016,20140707,10000,"M"
303016,20140719,10000,"M"
303016,20140726,10000,"M"
303016,20140729,10000,"M"
303016,20140717,10000,"M"
303016,20140711,10000,"M"
303016,20140814,10000,"M"
303016,20140812,10000,"M"
303016,20140822,20000,"M"
303016,20140826,20000,"M"
303016,20140827,10000,"M"
303016,20140819,20000,"M"
303027,20140701,50000,"M"
303027,20140729,10000,"M"
303027,20140717,50000,"M"
303027,20140717,50000,"M"
303027,20140729,50000,"M"
303027,20140812,50000,"M"
303065,20140628,10000,"M"
303065,20140707,10000,"M"
303065,20140729,10000,"M"
303065,20140729,20000,"M"
303065,20140822,10000,"M"
303354,20140711,10000,"M"
303354,20140717,20000,"M"
303354,20140810,20000,"M"
303354,20140804,10000,"M"
303354,20140812,20000,"M"
303354,20140819,10000,"M"
303354,20140827,10000,"M"
303354,20140819,10000,"M"
303354,20140819,20000,"M"
303354,20140710,10000,"M"
303354,20140710,20000,"M"
303457,20140814,50000,"M"
303499,20140810,20000,"M"
303516,20140710,10000,"M"
303516,20140707,10000,"M"
303516,20140707,10000,"M"
303516,20140710,10000,"M"
303516,20140726,10000,"M"
303516,20140717,10000,"M"
303516,20140711,10000,"M"
303516,20140814,10000,"M"
303516,20140814,10000,"M"
303516,20140814,10000,"M"
303516,20140726,10000,"M"
303516,20140819,10000,"M"
303516,20140819,10000,"M"
303541,20140702,20000,"M"
303541,20140717,20000,"M"
303541,20140719,20000,"M"
303541,20140801,20000,"M"
303627,20140710,20000,"M"
303627,20140827,50000,"M"
303627,20140710,50000,"M"
303627,20140729,100000,"M"
303639,20140710,20000,"M"
303639,20140827,20000,"M"
303639,20140707,20000,"M"
303639,20140702,50000,"M"
303707,20140710,20000,"M"
303707,20140827,20000,"M"
303871,20140710,10000,"M"
303871,20140726,10000,"M"
303871,20140810,10000,"M"
303881,20140801,10000,"M"
303950,20140729,20000,"M"
303950,20140729,20000,"M"
303950,20140729,10000,"M"
303950,20140730,10000,"M"
303950,20140812,10000,"M"
303950,20140810,10000,"M"
303950,20140801,10000,"M"
303950,20140801,10000,"M"
303950,20140814,10000,"M"
304018,20140702,10000,"M"
304018,20140628,10000,"M"
304018,20140701,10000,"M"
304018,20140814,20000,"M"
304018,20140827,20000,"M"
304075,20140628,10000,"M"
304075,20140701,10000,"M"
304075,20140729,10000,"M"
304075,20140719,10000,"M"
304075,20140826,10000,"M"
304141,20140814,62000,"M"
304236,20140812,20000,"M"
304236,20140812,20000,"M"
304340,20140812,86000,"M"
304424,20140819,10000,"M"
304424,20140814,10000,"M"
304424,20140812,10000,"M"
304424,20140812,10000,"M"
304424,20140825,20000,"M"
304424,20140822,10000,"M"
304424,20140826,10000,"M"
304424,20140819,10000,"M"
304424,20140827,10000,"M"
304424,20140825,20000,"M"
304424,20140827,10000,"M"
304424,20140726,20000,"M"
304424,20140822,10000,"M"
304424,20140810,10000,"M"
304440,20140707,20000,"M"
304440,20140729,50000,"M"
304440,20140726,100000,"M"
304440,20140726,50000,"M"
304440,20140717,20000,"M"
304440,20140730,50000,"M"
304440,20140707,20000,"M"
304440,20140822,10000,"M"
304440,20140826,20000,"M"
304440,20140801,100000,"M"
304459,20140812,20000,"M"
304459,20140814,20000,"M"
304518,20140726,20000,"M"
304619,20140628,10000,"M"
304619,20140719,10000,"M"
304619,20140717,10000,"M"
304619,20140719,10000,"M"
304619,20140726,10000,"M"
304619,20140717,10000,"M"
304619,20140719,10000,"M"
304619,20140711,10000,"M"
304619,20140812,10000,"M"
